year,title,score,passing,director,writer,producer,overall
2005.0,Mrs Palfrey at The Claremont,3.0,1.0,0.0,1.0,0,1.0
2005.0,Munich,1.0,0.0,0.0,0.0,1,1.0
2005.0,The Muppets' Wizard of Oz,3.0,1.0,0.0,0.0,0,0.0
2005.0,Must Love Dogs,2.0,0.0,0.0,0.0,0,0.0
2005.0,Nana,3.0,1.0,0.0,1.0,0,1.0
2005.0,The New World,3.0,1.0,0.0,0.0,1,1.0
2005.0,Nine Lives,3.0,1.0,0.0,0.0,0,0.0
2005.0,North Country,3.0,1.0,1.0,0.0,0,1.0
2005.0,Oliver Twist,1.0,0.0,0.0,0.0,0,0.0
2005.0,The Pacifier,3.0,1.0,0.0,0.0,1,1.0
2005.0,Paradise Now,1.0,0.0,0.0,0.0,0,0.0
2005.0,The Perfect Man,3.0,1.0,0.0,1.0,0,1.0
2005.0,The Pleasure Drivers,3.0,1.0,0.0,0.0,0,0.0
2005.0,Pride and Prejudice,3.0,1.0,0.0,1.0,0,1.0
2005.0,"The Prize Winner of Defiance, Ohio",3.0,1.0,1.0,1.0,0,2.0
2005.0,The Producers,0.0,0.0,1.0,0.0,0,1.0
2005.0,Proof,3.0,1.0,0.0,1.0,1,2.0
2005.0,The Proposition,1.0,0.0,0.0,0.0,0,0.0
2005.0,The Quiet,3.0,1.0,1.0,0.0,0,1.0
2005.0,Red Eye,3.0,1.0,0.0,0.0,1,1.0
2005.0,Rent,3.0,1.0,0.0,0.0,1,1.0
2005.0,The Ring Two,3.0,1.0,0.0,0.0,1,1.0
2005.0,Rings,1.0,0.0,0.0,0.0,0,0.0
2005.0,Rinne,3.0,1.0,0.0,0.0,0,0.0
2005.0,Robots,1.0,0.0,0.0,0.0,0,0.0
2005.0,Rofuto,3.0,1.0,0.0,0.0,0,0.0
2005.0,Romance & Cigarettes,3.0,1.0,0.0,0.0,0,0.0
2005.0,Rumor Has It...,3.0,1.0,0.0,0.0,0,0.0
2005.0,Saw II,3.0,1.0,0.0,0.0,0,0.0
2005.0,Say Uncle,2.0,0.0,0.0,0.0,0,0.0
2005.0,Separate Lies,1.0,0.0,0.0,0.0,0,0.0
2005.0,Serenity,3.0,1.0,0.0,0.0,0,0.0
2005.0,Shopgirl,2.0,0.0,0.0,0.0,0,0.0
2005.0,Sin City,3.0,1.0,0.0,0.0,1,1.0
2005.0,Single White Female 2: The Psycho,3.0,1.0,0.0,0.0,0,0.0
2005.0,The Sisterhood of the Traveling Pants,3.0,1.0,0.0,1.0,1,2.0
2005.0,Sisters in Law,3.0,1.0,1.0,0.0,0,1.0
2005.0,The Skeleton Key,3.0,1.0,0.0,0.0,1,1.0
2005.0,Sky High,3.0,1.0,0.0,0.0,1,1.0
2005.0,Son of the Mask,1.0,0.0,0.0,0.0,0,0.0
2005.0,Sophie Scholl - Die letzten Tage,3.0,1.0,0.0,0.0,0,0.0
2005.0,The Squid and the Whale,2.0,0.0,0.0,0.0,0,0.0
2005.0,Star Wars: Episode III - Revenge of the Sith,1.0,0.0,0.0,0.0,0,0.0
2005.0,Star Wars: Revelations,3.0,1.0,0.0,0.0,0,0.0
2005.0,Stay,1.0,0.0,0.0,0.0,0,0.0
2005.0,Stealth,1.0,0.0,0.0,0.0,1,1.0
2005.0,Strangers with Candy,3.0,1.0,0.0,1.0,0,1.0
2005.0,The Sun,0.0,0.0,0.0,0.0,0,0.0
2005.0,Sweet Land,3.0,1.0,0.0,0.0,0,0.0
2005.0,Swimmers,3.0,1.0,0.0,0.0,0,0.0
2005.0,Thank You for Smoking,1.0,0.0,0.0,0.0,0,0.0
2005.0,The Three Burials of Melquiades Estrada,3.0,1.0,0.0,0.0,0,0.0
2005.0,Tideland,3.0,1.0,0.0,0.0,0,0.0
2005.0,Tjenare kungen,3.0,1.0,0.0,1.0,0,1.0
2005.0,Transamerica,3.0,1.0,0.0,0.0,0,0.0
2005.0,Transporter 2,1.0,0.0,0.0,0.0,0,0.0
2005.0,Tristram Shandy: A Cock and Bull Story,2.0,0.0,0.0,0.0,0,0.0
2005.0,Turtles Are Surprisingly Fast Swimmers,3.0,1.0,0.0,0.0,0,0.0
2005.0,Twelve and Holding,3.0,1.0,0.0,0.0,1,1.0
2005.0,Urban Legends: Bloody Mary,3.0,1.0,1.0,0.0,0,1.0
2005.0,V for Vendetta,3.0,1.0,0.0,1.0,1,2.0
2005.0,Valiant,1.0,0.0,0.0,0.0,0,0.0
2005.0,Vampire Bats,3.0,1.0,0.0,0.0,0,0.0
2005.0,The Violin,1.0,0.0,0.0,0.0,0,0.0
2005.0,Waiting...,3.0,1.0,0.0,0.0,0,0.0
2005.0,Walk the Line,3.0,1.0,0.0,0.0,1,1.0
2005.0,War of the Worlds,3.0,1.0,0.0,0.0,1,1.0
2005.0,Water,3.0,1.0,1.0,1.0,0,2.0
2005.0,Wedding Crashers,3.0,1.0,0.0,0.0,0,0.0
2005.0,The Wedding Date,3.0,1.0,1.0,1.0,1,3.0
2005.0,West Bank Story,1.0,0.0,0.0,0.0,0,0.0
2005.0,Where the Truth Lies,3.0,1.0,0.0,0.0,0,0.0
2005.0,White Noise,1.0,0.0,0.0,0.0,0,0.0
2005.0,Wild Things: Diamonds in the Rough,3.0,1.0,0.0,0.0,0,0.0
2005.0,Wolf Creek,3.0,1.0,0.0,0.0,0,0.0
2005.0,"Yours, Mine and Ours",3.0,1.0,0.0,0.0,0,0.0
2005.0,Zathura: A Space Adventure,0.0,0.0,0.0,0.0,0,0.0
2004.0,13 Going on 30,3.0,1.0,0.0,0.0,1,1.0
2004.0,2046,3.0,1.0,0.0,0.0,0,0.0
2004.0,3-Iron,1.0,0.0,0.0,0.0,0,0.0
2004.0,50 First Dates,2.0,0.0,0.0,0.0,1,1.0
2004.0,9 Songs,0.0,0.0,0.0,0.0,0,0.0
2004.0,A Christmas Carol: The Musical,1.0,0.0,0.0,0.0,1,1.0
2004.0,A Cinderella Story,3.0,1.0,0.0,0.0,0,0.0
2004.0,A Dirty Shame,3.0,1.0,0.0,0.0,1,1.0
2004.0,A Good Woman,3.0,1.0,0.0,0.0,0,0.0
2004.0,A Home at the End of The World,3.0,1.0,0.0,0.0,1,1.0
2004.0,A Love Song for Bobby Long,3.0,1.0,1.0,0.0,0,1.0
2004.0,A Very Long Engagement,3.0,1.0,0.0,0.0,0,0.0
2004.0,Ae Fond Kiss...,2.0,0.0,0.0,0.0,1,1.0
2004.0,After the Sunset,3.0,1.0,0.0,0.0,0,0.0
2004.0,Alexander,1.0,0.0,0.0,0.0,0,0.0
2004.0,Anchorman: The Legend of Ron Burgundy,3.0,1.0,0.0,0.0,0,0.0
2004.0,Appleseed,3.0,1.0,0.0,0.0,1,1.0
2004.0,Around the World in 80 Days,1.0,0.0,0.0,0.0,1,1.0
2004.0,The Assassination of Richard Nixon,1.0,0.0,0.0,0.0,0,0.0
2004.0,The Aviator,1.0,0.0,0.0,0.0,0,0.0
2004.0,AVP: Alien vs. Predator,3.0,1.0,0.0,0.0,0,0.0
2004.0,Banlieue 13,0.0,0.0,0.0,0.0,0,0.0
2004.0,Barbie as the Princess and the Pauper,3.0,1.0,0.0,0.0,0,0.0
2004.0,Before Sunset,0.0,0.0,0.0,1.0,0,1.0
2004.0,Before the Fall,1.0,0.0,0.0,1.0,0,1.0
2004.0,Being Julia,3.0,1.0,0.0,0.0,0,0.0
2004.0,Bionicle 2: Legends of Metru Nui,0.0,0.0,0.0,0.0,0,0.0
2004.0,Blade: Trinity,3.0,1.0,0.0,0.0,1,1.0
2004.0,Blessed,3.0,1.0,0.0,0.0,0,0.0
2004.0,Born Into Brothels: Calcutta's Red Light Kids,3.0,1.0,1.0,1.0,0,2.0
2004.0,The Bourne Supremacy,2.0,0.0,0.0,0.0,0,0.0
2004.0,Bratz the Video: Starrin' & Stylin',3.0,1.0,0.0,0.0,0,0.0
2004.0,Bride and Prejudice,3.0,1.0,1.0,1.0,1,3.0
2004.0,Bridget Jones: The Edge of Reason,3.0,1.0,1.0,1.0,0,2.0
2004.0,Bring It on Again,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Butterfly Effect,2.0,0.0,0.0,0.0,0,0.0
2004.0,Caribe,3.0,1.0,0.0,0.0,0,0.0
2004.0,Catwoman,3.0,1.0,0.0,1.0,1,2.0
2004.0,Cellular,3.0,1.0,0.0,0.0,0,0.0
2004.0,Christmas with the Kranks,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Chronicles of Riddick,2.0,0.0,0.0,0.0,0,0.0
2004.0,Closer,3.0,1.0,0.0,0.0,0,0.0
2004.0,Collateral,1.0,0.0,0.0,0.0,0,0.0
2004.0,Connie and Carla,3.0,1.0,0.0,1.0,0,1.0
2004.0,Corpses,3.0,1.0,0.0,0.0,0,0.0
2004.0,Crash,3.0,1.0,0.0,0.0,1,1.0
2004.0,Creep,3.0,1.0,0.0,0.0,0,0.0
2004.0,Crimes of Fashion,3.0,1.0,0.0,0.0,0,0.0
2004.0,Cube Zero,3.0,1.0,0.0,0.0,0,0.0
2004.0,D.E.B.S.,3.0,1.0,1.0,1.0,1,3.0
2004.0,Dawn of the Dead,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Day After Tomorrow,3.0,1.0,0.0,0.0,1,1.0
2004.0,Dead Man's Shoes,1.0,0.0,0.0,0.0,0,0.0
2004.0,Dear Frankie,3.0,1.0,1.0,1.0,0,2.0
2004.0,Der Untergang (Downfall),3.0,1.0,0.0,0.0,0,0.0
2004.0,Dirty Dancing: Havana Nights,3.0,1.0,0.0,0.0,1,1.0
2004.0,Dodgeball: A True Underdog Story,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Door in the Floor,1.0,0.0,0.0,0.0,0,0.0
2004.0,Double Dare,3.0,1.0,1.0,0.0,0,1.0
2004.0,Duck Season,1.0,0.0,0.0,0.0,1,1.0
2004.0,The Edukators,3.0,1.0,0.0,1.0,0,1.0
2004.0,Ella Enchanted,3.0,1.0,0.0,1.0,0,1.0
2004.0,Eternal Sunshine of the Spotless Mind,2.0,0.0,0.0,0.0,0,0.0
2004.0,Eulogy,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Final Cut,2.0,0.0,0.0,0.0,0,0.0
2004.0,Finding Neverland,3.0,1.0,0.0,0.0,1,1.0
2004.0,Flight of the Phoenix,0.0,0.0,0.0,0.0,0,0.0
2004.0,Garden State,3.0,1.0,0.0,0.0,0,0.0
2004.0,Ghost Cat,3.0,1.0,0.0,0.0,0,0.0
2004.0,Ginger Snaps 2: Unleashed,3.0,1.0,0.0,0.0,0,0.0
2004.0,Gladiatress,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Grudge,3.0,1.0,0.0,0.0,0,0.0
2004.0,Hana and Alice,3.0,1.0,0.0,0.0,0,0.0
2004.0,Harold and Kumar Go to White Castle,3.0,1.0,0.0,0.0,0,0.0
2004.0,Harry Potter and the Prisoner of  Azkaban,3.0,1.0,0.0,1.0,1,2.0
2004.0,Hauru no ugoku shiro (Howl's Moving Castle),3.0,1.0,0.0,1.0,0,1.0
2004.0,He Was Cool (Geunomeun meoshiteotda),3.0,1.0,0.0,0.0,0,0.0
2004.0,Head-On,3.0,1.0,0.0,0.0,0,0.0
2004.0,Hellboy,1.0,0.0,0.0,0.0,0,0.0
2004.0,The Holy Girl,3.0,1.0,1.0,1.0,1,3.0
2004.0,Home on the Range,3.0,1.0,0.0,0.0,1,1.0
2004.0,House of D,1.0,0.0,0.0,0.0,1,1.0
2004.0,House of Voices (Saint Ange),3.0,1.0,0.0,0.0,0,0.0
2004.0,I Heart Huckabees,3.0,1.0,0.0,0.0,0,0.0
2004.0,"I, Robot",1.0,0.0,0.0,0.0,0,0.0
2004.0,Immortal (Ad Vitam),3.0,1.0,0.0,0.0,0,0.0
2004.0,In Good Company,1.0,0.0,0.0,0.0,0,0.0
2004.0,In Search of Santa,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Incredibles,3.0,1.0,0.0,0.0,0,0.0
2004.0,Innocence,3.0,1.0,1.0,1.0,0,2.0
2004.0,Iron Jawed Angels,3.0,1.0,1.0,0.0,0,1.0
2004.0,Jersey Girl,2.0,0.0,0.0,1.0,0,1.0
2004.0,Kill Bill: Vol. 2,3.0,1.0,0.0,0.0,0,0.0
2004.0,Kinsey,3.0,1.0,0.0,0.0,1,1.0
2004.0,Kung Fu Hustle,0.0,0.0,0.0,0.0,0,0.0
2004.0,Ladies in Lavender,3.0,1.0,0.0,0.0,1,1.0
2004.0,Layer Cake,1.0,0.0,0.0,0.0,0,0.0
2004.0,Lemony Snicket's A Series of Unfortunate Events,3.0,1.0,0.0,0.0,1,1.0
2004.0,The Librarian: Quest for the Spear,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Life Aquatic with Steve Zissou,2.0,0.0,0.0,0.0,0,0.0
2004.0,The Lion King 1 1/2,1.0,0.0,0.0,0.0,0,0.0
2004.0,The Machinist,1.0,0.0,0.0,0.0,0,0.0
2004.0,Mango Kiss,3.0,1.0,0.0,1.0,0,1.0
2004.0,Maria Full of Grace,3.0,1.0,0.0,0.0,0,0.0
2004.0,Mean Girls,3.0,1.0,0.0,1.0,0,1.0
2004.0,Meet the Fockers,3.0,1.0,0.0,0.0,1,1.0
2004.0,"Mickey, Donald, Goofy: The Three Musketeers",2.0,0.0,0.0,0.0,0,0.0
2004.0,Million Dollar Baby,3.0,1.0,0.0,0.0,0,0.0
2004.0,Mindhunters,1.0,0.0,0.0,0.0,1,1.0
2004.0,Miracle,1.0,0.0,0.0,0.0,0,0.0
2004.0,Mulan II,3.0,1.0,0.0,0.0,0,0.0
2004.0,My Summer of Love,3.0,1.0,0.0,1.0,1,2.0
2004.0,Mysterious Skin,1.0,0.0,0.0,0.0,0,0.0
2004.0,Napoleon Dynamite,1.0,0.0,0.0,1.0,0,1.0
2004.0,Naruto the Movie: Ninja Clash in the Land of Snow,3.0,1.0,0.0,0.0,0,0.0
2004.0,National Treasure,2.0,0.0,0.0,1.0,1,2.0
2004.0,Nemmeno il destino,1.0,0.0,0.0,0.0,0,0.0
2004.0,New York Minute,1.0,0.0,1.0,0.0,1,2.0
2004.0,Nina,3.0,1.0,0.0,0.0,0,0.0
2004.0,Nochnoy dozor (Night Watch),1.0,0.0,0.0,1.0,0,1.0
2004.0,The Notebook,3.0,1.0,0.0,0.0,0,0.0
2004.0,Notre musique,1.0,0.0,0.0,0.0,0,0.0
2004.0,Ocean's Twelve,2.0,0.0,0.0,0.0,0,0.0
2004.0,One Point O,1.0,0.0,0.0,0.0,0,0.0
2004.0,Or,3.0,1.0,1.0,1.0,0,2.0
2004.0,Palindromes,1.0,0.0,0.0,0.0,0,0.0
2004.0,The Perfect Score,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Phantom of the Opera,2.0,0.0,0.0,0.0,0,0.0
2004.0,The Place Promised in Our Early Days,1.0,0.0,0.0,0.0,0,0.0
2004.0,The Polar Express,1.0,0.0,0.0,0.0,0,0.0
2004.0,Primer,1.0,0.0,0.0,0.0,0,0.0
2004.0,The Prince and Me,1.0,0.0,1.0,1.0,0,2.0
2004.0,The Princess Diaries 2: Royal Engagement,3.0,1.0,0.0,1.0,1,2.0
2004.0,The Punisher,1.0,0.0,0.0,0.0,1,1.0
2004.0,Puppet Master vs Demonic Toys,3.0,1.0,0.0,0.0,0,0.0
2004.0,Raise Your Voice,3.0,1.0,0.0,0.0,0,0.0
2004.0,Raising Helen,3.0,1.0,0.0,0.0,0,0.0
2004.0,Ray,3.0,1.0,0.0,0.0,1,1.0
2004.0,Resident Evil: Apocalypse,3.0,1.0,0.0,0.0,0,0.0
2004.0,Romasanta,2.0,0.0,0.0,0.0,0,0.0
2004.0,Saved!,3.0,1.0,0.0,0.0,0,0.0
2004.0,Saving Face,3.0,1.0,1.0,1.0,0,2.0
2004.0,Saw,2.0,0.0,0.0,0.0,0,0.0
2004.0,Scooby Doo 2: Monsters Unleashed,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Sea Inside,3.0,1.0,0.0,0.0,0,0.0
2004.0,Secret Window,1.0,0.0,0.0,0.0,0,0.0
2004.0,Shark Tale,1.0,0.0,1.0,0.0,1,2.0
2004.0,Shaun of the Dead,3.0,1.0,0.0,0.0,1,1.0
2004.0,She Hate Me,2.0,0.0,0.0,0.0,0,0.0
2004.0,Shimotsuma monogatari (Kamikaze Girls),3.0,1.0,0.0,0.0,0,0.0
2004.0,Shrek 2,3.0,1.0,0.0,0.0,0,0.0
2004.0,Shutter,1.0,0.0,0.0,0.0,0,0.0
2004.0,Sideways,3.0,1.0,0.0,0.0,0,0.0
2004.0,Sky Captain and the World of Tomorrow,3.0,1.0,0.0,0.0,1,1.0
2004.0,Sleepover,3.0,1.0,0.0,0.0,0,0.0
2004.0,Spanglish,3.0,1.0,0.0,0.0,0,0.0
2004.0,Speak,3.0,1.0,1.0,1.0,0,2.0
2004.0,Spider-Man 2,1.0,0.0,0.0,0.0,1,1.0
2004.0,The Spirit of Jeet Kune Do,1.0,0.0,0.0,0.0,0,0.0
2004.0,The SpongeBob SquarePants Movie,3.0,1.0,0.0,0.0,0,0.0
2004.0,Stage Beauty,2.0,0.0,0.0,0.0,1,1.0
2004.0,The Stepford Wives,3.0,1.0,0.0,0.0,0,0.0
2004.0,Swades,3.0,1.0,0.0,0.0,0,0.0
2004.0,Taking Lives,2.0,0.0,0.0,0.0,0,0.0
2004.0,Tales From The Crapper,3.0,1.0,0.0,0.0,1,1.0
2004.0,Taxi,3.0,1.0,0.0,0.0,0,0.0
2004.0,Team America: World Police,2.0,0.0,0.0,0.0,0,0.0
2004.0,Terkel i knibe,1.0,0.0,0.0,1.0,0,1.0
2004.0,The Terminal,1.0,0.0,0.0,0.0,1,1.0
2004.0,They Came Back,3.0,1.0,0.0,0.0,0,0.0
2004.0,Three... Extremes,3.0,1.0,0.0,1.0,0,1.0
2004.0,Tropical Malady,0.0,0.0,0.0,0.0,0,0.0
2004.0,Troy,1.0,0.0,0.0,0.0,0,0.0
2004.0,Van Helsing,3.0,1.0,0.0,0.0,0,0.0
2004.0,Veer-Zaara,3.0,1.0,0.0,0.0,0,0.0
2004.0,Vera Drake,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Village,3.0,1.0,0.0,0.0,0,0.0
2004.0,White Chicks,3.0,1.0,0.0,0.0,0,0.0
2004.0,The Whole Ten Yards,1.0,0.0,0.0,0.0,0,0.0
2004.0,Wimbledon,3.0,1.0,0.0,1.0,1,2.0
2004.0,With Blood on My Hands: Pusher II,3.0,1.0,0.0,0.0,0,0.0
2004.0,Without a Paddle,3.0,1.0,0.0,0.0,0,0.0
2004.0,Yu-Gi-Oh!: The Movie,0.0,0.0,0.0,0.0,0,0.0
2003.0,2 Fast 2 Furious,1.0,0.0,0.0,0.0,0,0.0
2003.0,21 grams,3.0,1.0,0.0,0.0,0,0.0
2003.0,2LDK,3.0,1.0,0.0,0.0,0,0.0
2003.0,A Tale of Two Sisters,3.0,1.0,0.0,0.0,0,0.0
2003.0,An Unexpected Love,3.0,1.0,1.0,1.0,0,2.0
2003.0,Anger Management,1.0,0.0,0.0,0.0,0,0.0
2003.0,Après Vous,3.0,1.0,0.0,0.0,0,0.0
2003.0,Bad Santa,0.0,0.0,0.0,0.0,0,0.0
2003.0,The Barbarian Invasions,3.0,1.0,0.0,0.0,1,1.0
2003.0,Basic,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Best of Youth,3.0,1.0,0.0,0.0,0,0.0
2003.0,Big Fish,1.0,0.0,0.0,0.0,0,0.0
2003.0,The Blind Swordsman: Zatoichi,2.0,0.0,0.0,0.0,0,0.0
2003.0,Bon voyage,3.0,1.0,0.0,0.0,0,0.0
2003.0,Brother Bear,0.0,0.0,0.0,0.0,0,0.0
2003.0,Bruce Almighty,3.0,1.0,0.0,0.0,0,0.0
2003.0,Bu san,0.0,0.0,0.0,0.0,0,0.0
2003.0,Calendar Girls,3.0,1.0,0.0,1.0,0,1.0
2003.0,Camp,3.0,1.0,0.0,0.0,1,1.0
2003.0,Casa de los babys,3.0,1.0,0.0,0.0,1,1.0
2003.0,Charlie's Angels: Full Throttle,3.0,1.0,0.0,1.0,1,2.0
2003.0,The Cheetah Girls,3.0,1.0,0.0,1.0,1,2.0
2003.0,Coffee and Cigarettes,3.0,1.0,0.0,0.0,1,1.0
2003.0,Cold Mountain,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Core,3.0,1.0,0.0,0.0,0,0.0
2003.0,Cradle 2 the Grave,1.0,0.0,0.0,0.0,0,0.0
2003.0,Daddy Day Care,3.0,1.0,0.0,0.0,0,0.0
2003.0,Daredevil,0.0,0.0,0.0,0.0,0,0.0
2003.0,Darkness Falls,1.0,0.0,0.0,0.0,0,0.0
2003.0,De grønne slagtere ('Green Butchers'),1.0,0.0,0.0,0.0,0,0.0
2003.0,Dies irae,0.0,0.0,0.0,0.0,0,0.0
2003.0,Distant Lights (Lichter),3.0,1.0,0.0,0.0,0,0.0
2003.0,Dogville,3.0,1.0,0.0,0.0,0,0.0
2003.0,Down With Love,3.0,1.0,0.0,0.0,0,0.0
2003.0,Dreamcatcher,0.0,0.0,0.0,0.0,0,0.0
2003.0,The Dreamers,2.0,0.0,0.0,0.0,0,0.0
2003.0,Elephant,3.0,1.0,0.0,0.0,1,1.0
2003.0,Elf,1.0,0.0,0.0,0.0,1,1.0
2003.0,Evil,1.0,0.0,0.0,0.0,0,0.0
2003.0,Fear X,1.0,0.0,0.0,0.0,0,0.0
2003.0,Final Destination 2,3.0,1.0,0.0,0.0,0,0.0
2003.0,Finding Nemo,1.0,0.0,0.0,0.0,0,0.0
2003.0,The Five Obstructions,0.0,0.0,0.0,0.0,0,0.0
2003.0,The Forest for the Trees,3.0,1.0,1.0,1.0,1,3.0
2003.0,Freaky Friday,3.0,1.0,0.0,1.0,0,1.0
2003.0,Freddy vs. Jason,3.0,1.0,0.0,0.0,0,0.0
2003.0,Girl with a Pearl Earring,3.0,1.0,0.0,1.0,0,1.0
2003.0,Girls Will Be Girls,3.0,1.0,0.0,0.0,0,0.0
2003.0,Goodbye Lenin!,3.0,1.0,0.0,0.0,1,1.0
2003.0,Gothika,3.0,1.0,0.0,0.0,1,1.0
2003.0,"Heung joh chow heung yau chow (Turn Left, Turn Right)",3.0,1.0,0.0,1.0,0,1.0
2003.0,High Roller: The Stu Ungar Story,3.0,1.0,0.0,0.0,0,0.0
2003.0,High Tension,3.0,1.0,0.0,0.0,0,0.0
2003.0,Holes,2.0,0.0,0.0,0.0,1,1.0
2003.0,Hollywood Homicide,1.0,0.0,0.0,0.0,0,0.0
2003.0,Hot Wheels: World Race Highway 35,1.0,0.0,0.0,0.0,0,0.0
2003.0,House of 1000 Corpses,3.0,1.0,0.0,0.0,0,0.0
2003.0,House of Sand and Fog,3.0,1.0,0.0,0.0,0,0.0
2003.0,House of the Dead,2.0,0.0,0.0,0.0,0,0.0
2003.0,How to Lose a Guy in 10 Days,3.0,1.0,0.0,0.0,0,0.0
2003.0,Hulk,1.0,0.0,0.0,0.0,1,1.0
2003.0,I Capture the Castle,3.0,1.0,0.0,1.0,0,1.0
2003.0,Identity,1.0,0.0,0.0,0.0,1,1.0
2003.0,In the Cut,3.0,1.0,1.0,1.0,1,3.0
2003.0,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0.0,0.0,0.0,0.0,0,0.0
2003.0,Intolerable Cruelty,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Italian Job,1.0,0.0,0.0,1.0,0,1.0
2003.0,Jeepers Creepers II,3.0,1.0,0.0,0.0,0,0.0
2003.0,Johnny English,1.0,0.0,0.0,0.0,0,0.0
2003.0,Ju-on 2,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Jungle Book 2,0.0,0.0,0.0,0.0,0,0.0
2003.0,Kill Bill: Vol. 1,3.0,1.0,0.0,0.0,0,0.0
2003.0,Lara Croft Tomb Raider: The Cradle of Life,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Last Samurai,0.0,0.0,0.0,0.0,1,1.0
2003.0,Le divorce,3.0,1.0,0.0,1.0,0,1.0
2003.0,The League of Extraordinary Gentlemen,0.0,0.0,0.0,0.0,0,0.0
2003.0,"Legally Blonde 2: Red, White & Blonde",3.0,1.0,0.0,1.0,1,2.0
2003.0,Les triplettes de Belleville,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Lizzie McGuire Movie,3.0,1.0,0.0,1.0,1,2.0
2003.0,The Lord of the Rings: The Return of the King,1.0,0.0,0.0,1.0,1,2.0
2003.0,Lost In Translation,3.0,1.0,1.0,1.0,1,3.0
2003.0,Love Actually,3.0,1.0,0.0,0.0,1,1.0
2003.0,Love Me If You Dare,1.0,0.0,0.0,0.0,0,0.0
2003.0,Malibu Spring Break,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Man Who Copied,2.0,0.0,0.0,0.0,0,0.0
2003.0,Master and Commander: The Far Side of the World,0.0,0.0,0.0,0.0,0,0.0
2003.0,The Matrix Reloaded,3.0,1.0,1.0,1.0,0,2.0
2003.0,The Matrix Revolutions,3.0,1.0,1.0,1.0,0,2.0
2003.0,Memories of Murder,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Missing,3.0,1.0,0.0,0.0,0,0.0
2003.0,Mona Lisa Smile,3.0,1.0,0.0,0.0,1,1.0
2003.0,Monster,3.0,1.0,1.0,1.0,1,3.0
2003.0,The Mother,3.0,1.0,0.0,0.0,0,0.0
2003.0,My Boss's Daughter,3.0,1.0,0.0,0.0,0,0.0
2003.0,My Life Without Me,3.0,1.0,1.0,1.0,1,3.0
2003.0,Mystic River,3.0,1.0,0.0,0.0,0,0.0
2003.0,Nothing,0.0,0.0,0.0,0.0,0,0.0
2003.0,Off the Map,3.0,1.0,0.0,0.0,0,0.0
2003.0,Old School,2.0,0.0,0.0,0.0,0,0.0
2003.0,Once Upon a Time in Mexico,1.0,0.0,0.0,0.0,1,1.0
2003.0,Ong-bak,0.0,0.0,0.0,0.0,0,0.0
2003.0,Open Water,1.0,0.0,0.0,0.0,0,0.0
2003.0,Peter Pan,3.0,1.0,0.0,0.0,0,0.0
2003.0,Pirates of the Caribbean: The Curse of the Black Pearl,3.0,1.0,0.0,0.0,0,0.0
2003.0,Prey for Rock & Roll,3.0,1.0,0.0,0.0,1,1.0
2003.0,Pride and Prejudice,3.0,1.0,0.0,0.0,0,0.0
2003.0,Rats,3.0,1.0,0.0,1.0,0,1.0
2003.0,The Recruit,1.0,0.0,0.0,0.0,0,0.0
2003.0,Robot Stories,3.0,1.0,0.0,0.0,0,0.0
2003.0,The Room,3.0,1.0,0.0,0.0,0,0.0
2003.0,Rugrats Go Wild,3.0,1.0,0.0,1.0,1,2.0
2003.0,Runaway Jury,1.0,0.0,0.0,0.0,0,0.0
2003.0,S.W.A.T.,3.0,1.0,0.0,0.0,0,0.0
2003.0,Scary Godmother: Halloween Spooktakular,3.0,1.0,0.0,0.0,0,0.0
2003.0,Scary Movie 3,3.0,1.0,0.0,0.0,0,0.0
2003.0,The School of Rock,3.0,1.0,0.0,0.0,0,0.0
2003.0,Secondhand Lions,1.0,0.0,0.0,0.0,0,0.0
2003.0,Shanghai Knights,1.0,0.0,0.0,0.0,0,0.0
2003.0,Shattered Glass,2.0,0.0,0.0,0.0,0,0.0
2003.0,Sinbad: Legend of the Seven Seas,2.0,0.0,0.0,0.0,1,1.0
2003.0,Soldier's Girl,3.0,1.0,0.0,0.0,0,0.0
2003.0,Something's Gotta Give,3.0,1.0,1.0,1.0,1,3.0
2003.0,"Spring, Summer, Fall, Winter... and Spring",1.0,0.0,0.0,0.0,0,0.0
2003.0,Spy Kids 3-D: Game Over,3.0,1.0,0.0,0.0,1,1.0
